tile_id,left,top,right,bottom
10066,9928965.091099999845028,5305926.514699999243021,9929221.091099999845028,5305670.514699999243021
10067,9928965.091099999845028,5305696.114699999801815,9929221.091099999845028,5305440.114699999801815
10068,9928965.091099999845028,5305465.714700000360608,9929221.091099999845028,5305209.714700000360608
10069,9928965.091099999845028,5305235.314699999988079,9929221.091099999845028,5304979.314699999988079
10070,9928965.091099999845028,5305004.914699999615550,9929221.091099999845028,5304748.914699999615550
10071,9928965.091099999845028,5304774.514699999243021,9929221.091099999845028,5304518.514699999243021
10072,9928965.091099999845028,5304544.114699999801815,9929221.091099999845028,5304288.114699999801815
10073,9928965.091099999845028,5304313.714700000360608,9929221.091099999845028,5304057.714700000360608
10074,9928965.091099999845028,5304083.314699999988079,9929221.091099999845028,5303827.314699999988079
10075,9928965.091099999845028,5303852.914699999615550,9929221.091099999845028,5303596.914699999615550
10076,9928965.091099999845028,5303622.514699999243021,9929221.091099999845028,5303366.514699999243021
10077,9928965.091099999845028,5303392.114699999801815,9929221.091099999845028,5303136.114699999801815
10078,9928965.091099999845028,5303161.714700000360608,9929221.091099999845028,5302905.714700000360608
10079,9928965.091099999845028,5302931.314699999988079,9929221.091099999845028,5302675.314699999988079
10080,9928965.091099999845028,5302700.914699999615550,9929221.091099999845028,5302444.914699999615550
10081,9928965.091099999845028,5302470.514699999243021,9929221.091099999845028,5302214.514699999243021
10082,9928965.091099999845028,5302240.114699999801815,9929221.091099999845028,5301984.114699999801815
10083,9928965.091099999845028,5302009.714700000360608,9929221.091099999845028,5301753.714700000360608
10084,9928965.091099999845028,5301779.314699999988079,9929221.091099999845028,5301523.314699999988079
10085,9928965.091099999845028,5301548.914699999615550,9929221.091099999845028,5301292.914699999615550
10086,9928965.091099999845028,5301318.514699999243021,9929221.091099999845028,5301062.514699999243021
10087,9928965.091099999845028,5301088.114699999801815,9929221.091099999845028,5300832.114699999801815
10088,9928965.091099999845028,5300857.714700000360608,9929221.091099999845028,5300601.714700000360608
10089,9928965.091099999845028,5300627.314699999988079,9929221.091099999845028,5300371.314699999988079
10090,9928965.091099999845028,5300396.914699999615550,9929221.091099999845028,5300140.914699999615550
10091,9928965.091099999845028,5300166.514699999243021,9929221.091099999845028,5299910.514699999243021
10092,9928965.091099999845028,5299936.114699999801815,9929221.091099999845028,5299680.114699999801815
10093,9928965.091099999845028,5299705.714700000360608,9929221.091099999845028,5299449.714700000360608
10094,9928965.091099999845028,5299475.314699999988079,9929221.091099999845028,5299219.314699999988079
10095,9928965.091099999845028,5299244.914699999615550,9929221.091099999845028,5298988.914699999615550
10096,9928965.091099999845028,5299014.514699999243021,9929221.091099999845028,5298758.514699999243021
10097,9928965.091099999845028,5298784.114699999801815,9929221.091099999845028,5298528.114699999801815
10098,9928965.091099999845028,5298553.714700000360608,9929221.091099999845028,5298297.714700000360608
10099,9928965.091099999845028,5298323.314699999988079,9929221.091099999845028,5298067.314699999988079
10100,9928965.091099999845028,5298092.914699999615550,9929221.091099999845028,5297836.914699999615550
10101,9928965.091099999845028,5297862.514699999243021,9929221.091099999845028,5297606.514699999243021
10102,9928965.091099999845028,5297632.114699999801815,9929221.091099999845028,5297376.114699999801815
10103,9928965.091099999845028,5297401.714700000360608,9929221.091099999845028,5297145.714700000360608
10104,9928965.091099999845028,5297171.314699999988079,9929221.091099999845028,5296915.314699999988079
10105,9928965.091099999845028,5296940.914699999615550,9929221.091099999845028,5296684.914699999615550
10106,9928965.091099999845028,5296710.514699999243021,9929221.091099999845028,5296454.514699999243021
10107,9928965.091099999845028,5296480.114699999801815,9929221.091099999845028,5296224.114699999801815
10108,9928965.091099999845028,5296249.714700000360608,9929221.091099999845028,5295993.714700000360608
10109,9928965.091099999845028,5296019.314699999988079,9929221.091099999845028,5295763.314699999988079
10110,9928965.091099999845028,5295788.914699999615550,9929221.091099999845028,5295532.914699999615550
10111,9928965.091099999845028,5295558.514699999243021,9929221.091099999845028,5295302.514699999243021
10112,9928965.091099999845028,5295328.114699999801815,9929221.091099999845028,5295072.114699999801815
10113,9928965.091099999845028,5295097.714700000360608,9929221.091099999845028,5294841.714700000360608
10114,9928965.091099999845028,5294867.314699999988079,9929221.091099999845028,5294611.314699999988079
10115,9928965.091099999845028,5294636.914699999615550,9929221.091099999845028,5294380.914699999615550
10116,9928965.091099999845028,5294406.514699999243021,9929221.091099999845028,5294150.514699999243021
10117,9928965.091099999845028,5294176.114699999801815,9929221.091099999845028,5293920.114699999801815
10118,9928965.091099999845028,5293945.714700000360608,9929221.091099999845028,5293689.714700000360608
10119,9928965.091099999845028,5293715.314699999988079,9929221.091099999845028,5293459.314699999988079
10120,9928965.091099999845028,5293484.914699999615550,9929221.091099999845028,5293228.914699999615550
10121,9928965.091099999845028,5293254.514699999243021,9929221.091099999845028,5292998.514699999243021
10122,9928965.091099999845028,5293024.114699999801815,9929221.091099999845028,5292768.114699999801815
10123,9928965.091099999845028,5292793.714700000360608,9929221.091099999845028,5292537.714700000360608
10124,9928965.091099999845028,5292563.314699999988079,9929221.091099999845028,5292307.314699999988079
10125,9928965.091099999845028,5292332.914699999615550,9929221.091099999845028,5292076.914699999615550
10126,9928965.091099999845028,5292102.514699999243021,9929221.091099999845028,5291846.514699999243021
10127,9928965.091099999845028,5291872.114699999801815,9929221.091099999845028,5291616.114699999801815
10128,9928965.091099999845028,5291641.714700000360608,9929221.091099999845028,5291385.714700000360608
10129,9928965.091099999845028,5291411.314699999988079,9929221.091099999845028,5291155.314699999988079
10130,9928965.091099999845028,5291180.914699999615550,9929221.091099999845028,5290924.914699999615550
10131,9928965.091099999845028,5290950.514699999243021,9929221.091099999845028,5290694.514699999243021
10132,9928965.091099999845028,5290720.114699999801815,9929221.091099999845028,5290464.114699999801815
10133,9928965.091099999845028,5290489.714700000360608,9929221.091099999845028,5290233.714700000360608
10134,9928965.091099999845028,5290259.314699999988079,9929221.091099999845028,5290003.314699999988079
10135,9928965.091099999845028,5290028.914699999615550,9929221.091099999845028,5289772.914699999615550
10136,9928965.091099999845028,5289798.514699999243021,9929221.091099999845028,5289542.514699999243021
10137,9928965.091099999845028,5289568.114699999801815,9929221.091099999845028,5289312.114699999801815
10138,9928965.091099999845028,5289337.714700000360608,9929221.091099999845028,5289081.714700000360608
10139,9928965.091099999845028,5289107.314699999988079,9929221.091099999845028,5288851.314699999988079
10140,9928965.091099999845028,5288876.914699999615550,9929221.091099999845028,5288620.914699999615550
10141,9928965.091099999845028,5288646.514699999243021,9929221.091099999845028,5288390.514699999243021
10142,9928965.091099999845028,5288416.114699999801815,9929221.091099999845028,5288160.114699999801815
10143,9928965.091099999845028,5288185.714700000360608,9929221.091099999845028,5287929.714700000360608
10144,9928965.091099999845028,5287955.314699999988079,9929221.091099999845028,5287699.314699999988079
10145,9928965.091099999845028,5287724.914699999615550,9929221.091099999845028,5287468.914699999615550
10146,9928965.091099999845028,5287494.514699999243021,9929221.091099999845028,5287238.514699999243021
10147,9928965.091099999845028,5287264.114699999801815,9929221.091099999845028,5287008.114699999801815
10148,9928965.091099999845028,5287033.714700000360608,9929221.091099999845028,5286777.714700000360608
10149,9928965.091099999845028,5286803.314699999988079,9929221.091099999845028,5286547.314699999988079
10150,9928965.091099999845028,5286572.914699999615550,9929221.091099999845028,5286316.914699999615550
10151,9928965.091099999845028,5286342.514699999243021,9929221.091099999845028,5286086.514699999243021
10152,9928965.091099999845028,5286112.114699999801815,9929221.091099999845028,5285856.114699999801815
10153,9929195.491100000217557,5310764.914699999615550,9929451.491100000217557,5310508.914699999615550
10154,9929195.491100000217557,5310534.514699999243021,9929451.491100000217557,5310278.514699999243021
10155,9929195.491100000217557,5310304.114699999801815,9929451.491100000217557,5310048.114699999801815
10156,9929195.491100000217557,5310073.714700000360608,9929451.491100000217557,5309817.714700000360608
10157,9929195.491100000217557,5309843.314699999988079,9929451.491100000217557,5309587.314699999988079
10158,9929195.491100000217557,5309612.914699999615550,9929451.491100000217557,5309356.914699999615550
10159,9929195.491100000217557,5309382.514699999243021,9929451.491100000217557,5309126.514699999243021
10160,9929195.491100000217557,5309152.114699999801815,9929451.491100000217557,5308896.114699999801815
10161,9929195.491100000217557,5308921.714700000360608,9929451.491100000217557,5308665.714700000360608
10162,9929195.491100000217557,5308691.314699999988079,9929451.491100000217557,5308435.314699999988079
10163,9929195.491100000217557,5308460.914699999615550,9929451.491100000217557,5308204.914699999615550
10164,9929195.491100000217557,5308230.514699999243021,9929451.491100000217557,5307974.514699999243021
10165,9929195.491100000217557,5308000.114699999801815,9929451.491100000217557,5307744.114699999801815
10166,9929195.491100000217557,5307769.714700000360608,9929451.491100000217557,5307513.714700000360608
10167,9929195.491100000217557,5307539.314699999988079,9929451.491100000217557,5307283.314699999988079
10168,9929195.491100000217557,5307308.914699999615550,9929451.491100000217557,5307052.914699999615550
10169,9929195.491100000217557,5307078.514699999243021,9929451.491100000217557,5306822.514699999243021
10170,9929195.491100000217557,5306848.114699999801815,9929451.491100000217557,5306592.114699999801815
10171,9929195.491100000217557,5306617.714700000360608,9929451.491100000217557,5306361.714700000360608
10172,9929195.491100000217557,5306387.314699999988079,9929451.491100000217557,5306131.314699999988079
10173,9929195.491100000217557,5306156.914699999615550,9929451.491100000217557,5305900.914699999615550
10174,9929195.491100000217557,5305926.514699999243021,9929451.491100000217557,5305670.514699999243021
10175,9929195.491100000217557,5305696.114699999801815,9929451.491100000217557,5305440.114699999801815
10176,9929195.491100000217557,5305465.714700000360608,9929451.491100000217557,5305209.714700000360608
10177,9929195.491100000217557,5305235.314699999988079,9929451.491100000217557,5304979.314699999988079
10178,9929195.491100000217557,5305004.914699999615550,9929451.491100000217557,5304748.914699999615550
10179,9929195.491100000217557,5304774.514699999243021,9929451.491100000217557,5304518.514699999243021
10180,9929195.491100000217557,5304544.114699999801815,9929451.491100000217557,5304288.114699999801815
10181,9929195.491100000217557,5304313.714700000360608,9929451.491100000217557,5304057.714700000360608
10182,9929195.491100000217557,5304083.314699999988079,9929451.491100000217557,5303827.314699999988079
10183,9929195.491100000217557,5303852.914699999615550,9929451.491100000217557,5303596.914699999615550
10184,9929195.491100000217557,5303622.514699999243021,9929451.491100000217557,5303366.514699999243021
10185,9929195.491100000217557,5303392.114699999801815,9929451.491100000217557,5303136.114699999801815
10186,9929195.491100000217557,5303161.714700000360608,9929451.491100000217557,5302905.714700000360608
10187,9929195.491100000217557,5302931.314699999988079,9929451.491100000217557,5302675.314699999988079
10188,9929195.491100000217557,5302700.914699999615550,9929451.491100000217557,5302444.914699999615550
10189,9929195.491100000217557,5302470.514699999243021,9929451.491100000217557,5302214.514699999243021
10190,9929195.491100000217557,5302240.114699999801815,9929451.491100000217557,5301984.114699999801815
10191,9929195.491100000217557,5302009.714700000360608,9929451.491100000217557,5301753.714700000360608
10192,9929195.491100000217557,5301779.314699999988079,9929451.491100000217557,5301523.314699999988079
10193,9929195.491100000217557,5301548.914699999615550,9929451.491100000217557,5301292.914699999615550
10194,9929195.491100000217557,5301318.514699999243021,9929451.491100000217557,5301062.514699999243021
10195,9929195.491100000217557,5301088.114699999801815,9929451.491100000217557,5300832.114699999801815
10196,9929195.491100000217557,5300857.714700000360608,9929451.491100000217557,5300601.714700000360608
10197,9929195.491100000217557,5300627.314699999988079,9929451.491100000217557,5300371.314699999988079
10198,9929195.491100000217557,5300396.914699999615550,9929451.491100000217557,5300140.914699999615550
10199,9929195.491100000217557,5300166.514699999243021,9929451.491100000217557,5299910.514699999243021
10200,9929195.491100000217557,5299936.114699999801815,9929451.491100000217557,5299680.114699999801815
10201,9929195.491100000217557,5299705.714700000360608,9929451.491100000217557,5299449.714700000360608
10202,9929195.491100000217557,5299475.314699999988079,9929451.491100000217557,5299219.314699999988079
10203,9929195.491100000217557,5299244.914699999615550,9929451.491100000217557,5298988.914699999615550
10204,9929195.491100000217557,5299014.514699999243021,9929451.491100000217557,5298758.514699999243021
10205,9929195.491100000217557,5298784.114699999801815,9929451.491100000217557,5298528.114699999801815
10206,9929195.491100000217557,5298553.714700000360608,9929451.491100000217557,5298297.714700000360608
10207,9929195.491100000217557,5298323.314699999988079,9929451.491100000217557,5298067.314699999988079
10208,9929195.491100000217557,5298092.914699999615550,9929451.491100000217557,5297836.914699999615550
10209,9929195.491100000217557,5297862.514699999243021,9929451.491100000217557,5297606.514699999243021
10210,9929195.491100000217557,5297632.114699999801815,9929451.491100000217557,5297376.114699999801815
10211,9929195.491100000217557,5297401.714700000360608,9929451.491100000217557,5297145.714700000360608
10212,9929195.491100000217557,5297171.314699999988079,9929451.491100000217557,5296915.314699999988079
10213,9929195.491100000217557,5296940.914699999615550,9929451.491100000217557,5296684.914699999615550
10214,9929195.491100000217557,5296710.514699999243021,9929451.491100000217557,5296454.514699999243021
10215,9929195.491100000217557,5296480.114699999801815,9929451.491100000217557,5296224.114699999801815
10216,9929195.491100000217557,5296249.714700000360608,9929451.491100000217557,5295993.714700000360608
10217,9929195.491100000217557,5296019.314699999988079,9929451.491100000217557,5295763.314699999988079
10218,9929195.491100000217557,5295788.914699999615550,9929451.491100000217557,5295532.914699999615550
10219,9929195.491100000217557,5295558.514699999243021,9929451.491100000217557,5295302.514699999243021
10220,9929195.491100000217557,5295328.114699999801815,9929451.491100000217557,5295072.114699999801815
10221,9929195.491100000217557,5295097.714700000360608,9929451.491100000217557,5294841.714700000360608
10222,9929195.491100000217557,5294867.314699999988079,9929451.491100000217557,5294611.314699999988079
10223,9929195.491100000217557,5294636.914699999615550,9929451.491100000217557,5294380.914699999615550
10224,9929195.491100000217557,5294406.514699999243021,9929451.491100000217557,5294150.514699999243021
10225,9929195.491100000217557,5294176.114699999801815,9929451.491100000217557,5293920.114699999801815
10226,9929195.491100000217557,5293945.714700000360608,9929451.491100000217557,5293689.714700000360608
10227,9929195.491100000217557,5293715.314699999988079,9929451.491100000217557,5293459.314699999988079
10228,9929195.491100000217557,5293484.914699999615550,9929451.491100000217557,5293228.914699999615550
10229,9929195.491100000217557,5293254.514699999243021,9929451.491100000217557,5292998.514699999243021
10230,9929195.491100000217557,5293024.114699999801815,9929451.491100000217557,5292768.114699999801815
10231,9929195.491100000217557,5292793.714700000360608,9929451.491100000217557,5292537.714700000360608
10232,9929195.491100000217557,5292563.314699999988079,9929451.491100000217557,5292307.314699999988079
10233,9929195.491100000217557,5292332.914699999615550,9929451.491100000217557,5292076.914699999615550
10234,9929195.491100000217557,5292102.514699999243021,9929451.491100000217557,5291846.514699999243021
10235,9929195.491100000217557,5291872.114699999801815,9929451.491100000217557,5291616.114699999801815
10236,9929195.491100000217557,5291641.714700000360608,9929451.491100000217557,5291385.714700000360608
10237,9929195.491100000217557,5291411.314699999988079,9929451.491100000217557,5291155.314699999988079
10238,9929195.491100000217557,5291180.914699999615550,9929451.491100000217557,5290924.914699999615550
10239,9929195.491100000217557,5290950.514699999243021,9929451.491100000217557,5290694.514699999243021
10240,9929195.491100000217557,5290720.114699999801815,9929451.491100000217557,5290464.114699999801815
10241,9929195.491100000217557,5290489.714700000360608,9929451.491100000217557,5290233.714700000360608
10242,9929195.491100000217557,5290259.314699999988079,9929451.491100000217557,5290003.314699999988079
10243,9929195.491100000217557,5290028.914699999615550,9929451.491100000217557,5289772.914699999615550
10244,9929195.491100000217557,5289798.514699999243021,9929451.491100000217557,5289542.514699999243021
10245,9929195.491100000217557,5289568.114699999801815,9929451.491100000217557,5289312.114699999801815
10246,9929195.491100000217557,5289337.714700000360608,9929451.491100000217557,5289081.714700000360608
10247,9929195.491100000217557,5289107.314699999988079,9929451.491100000217557,5288851.314699999988079
10248,9929195.491100000217557,5288876.914699999615550,9929451.491100000217557,5288620.914699999615550
10249,9929195.491100000217557,5288646.514699999243021,9929451.491100000217557,5288390.514699999243021
10250,9929195.491100000217557,5288416.114699999801815,9929451.491100000217557,5288160.114699999801815
10251,9929195.491100000217557,5288185.714700000360608,9929451.491100000217557,5287929.714700000360608
10252,9929195.491100000217557,5287955.314699999988079,9929451.491100000217557,5287699.314699999988079
10253,9929195.491100000217557,5287724.914699999615550,9929451.491100000217557,5287468.914699999615550
10254,9929195.491100000217557,5287494.514699999243021,9929451.491100000217557,5287238.514699999243021
10255,9929195.491100000217557,5287264.114699999801815,9929451.491100000217557,5287008.114699999801815
10256,9929195.491100000217557,5287033.714700000360608,9929451.491100000217557,5286777.714700000360608
10257,9929195.491100000217557,5286803.314699999988079,9929451.491100000217557,5286547.314699999988079
10258,9929195.491100000217557,5286572.914699999615550,9929451.491100000217557,5286316.914699999615550
10259,9929195.491100000217557,5286342.514699999243021,9929451.491100000217557,5286086.514699999243021
10260,9929195.491100000217557,5286112.114699999801815,9929451.491100000217557,5285856.114699999801815
10261,9929425.891100000590086,5310764.914699999615550,9929681.891100000590086,5310508.914699999615550
10262,9929425.891100000590086,5310534.514699999243021,9929681.891100000590086,5310278.514699999243021
10263,9929425.891100000590086,5310304.114699999801815,9929681.891100000590086,5310048.114699999801815
10264,9929425.891100000590086,5310073.714700000360608,9929681.891100000590086,5309817.714700000360608
10265,9929425.891100000590086,5309843.314699999988079,9929681.891100000590086,5309587.314699999988079
10266,9929425.891100000590086,5309612.914699999615550,9929681.891100000590086,5309356.914699999615550
10267,9929425.891100000590086,5309382.514699999243021,9929681.891100000590086,5309126.514699999243021
10268,9929425.891100000590086,5309152.114699999801815,9929681.891100000590086,5308896.114699999801815
10269,9929425.891100000590086,5308921.714700000360608,9929681.891100000590086,5308665.714700000360608
10270,9929425.891100000590086,5308691.314699999988079,9929681.891100000590086,5308435.314699999988079
10271,9929425.891100000590086,5308460.914699999615550,9929681.891100000590086,5308204.914699999615550
10272,9929425.891100000590086,5308230.514699999243021,9929681.891100000590086,5307974.514699999243021
10273,9929425.891100000590086,5308000.114699999801815,9929681.891100000590086,5307744.114699999801815
10274,9929425.891100000590086,5307769.714700000360608,9929681.891100000590086,5307513.714700000360608
10275,9929425.891100000590086,5307539.314699999988079,9929681.891100000590086,5307283.314699999988079
10276,9929425.891100000590086,5307308.914699999615550,9929681.891100000590086,5307052.914699999615550
10277,9929425.891100000590086,5307078.514699999243021,9929681.891100000590086,5306822.514699999243021
10278,9929425.891100000590086,5306848.114699999801815,9929681.891100000590086,5306592.114699999801815
10279,9929425.891100000590086,5306617.714700000360608,9929681.891100000590086,5306361.714700000360608
10280,9929425.891100000590086,5306387.314699999988079,9929681.891100000590086,5306131.314699999988079
10281,9929425.891100000590086,5306156.914699999615550,9929681.891100000590086,5305900.914699999615550
10282,9929425.891100000590086,5305926.514699999243021,9929681.891100000590086,5305670.514699999243021
10283,9929425.891100000590086,5305696.114699999801815,9929681.891100000590086,5305440.114699999801815
10284,9929425.891100000590086,5305465.714700000360608,9929681.891100000590086,5305209.714700000360608
10285,9929425.891100000590086,5305235.314699999988079,9929681.891100000590086,5304979.314699999988079
10286,9929425.891100000590086,5305004.914699999615550,9929681.891100000590086,5304748.914699999615550
10287,9929425.891100000590086,5304774.514699999243021,9929681.891100000590086,5304518.514699999243021
10288,9929425.891100000590086,5304544.114699999801815,9929681.891100000590086,5304288.114699999801815
10289,9929425.891100000590086,5304313.714700000360608,9929681.891100000590086,5304057.714700000360608
10290,9929425.891100000590086,5304083.314699999988079,9929681.891100000590086,5303827.314699999988079
10291,9929425.891100000590086,5303852.914699999615550,9929681.891100000590086,5303596.914699999615550
10292,9929425.891100000590086,5303622.514699999243021,9929681.891100000590086,5303366.514699999243021
10293,9929425.891100000590086,5303392.114699999801815,9929681.891100000590086,5303136.114699999801815
10294,9929425.891100000590086,5303161.714700000360608,9929681.891100000590086,5302905.714700000360608
10295,9929425.891100000590086,5302931.314699999988079,9929681.891100000590086,5302675.314699999988079
10296,9929425.891100000590086,5302700.914699999615550,9929681.891100000590086,5302444.914699999615550
10297,9929425.891100000590086,5302470.514699999243021,9929681.891100000590086,5302214.514699999243021
10298,9929425.891100000590086,5302240.114699999801815,9929681.891100000590086,5301984.114699999801815
10299,9929425.891100000590086,5302009.714700000360608,9929681.891100000590086,5301753.714700000360608
10300,9929425.891100000590086,5301779.314699999988079,9929681.891100000590086,5301523.314699999988079
10301,9929425.891100000590086,5301548.914699999615550,9929681.891100000590086,5301292.914699999615550
10302,9929425.891100000590086,5301318.514699999243021,9929681.891100000590086,5301062.514699999243021
10303,9929425.891100000590086,5301088.114699999801815,9929681.891100000590086,5300832.114699999801815
10304,9929425.891100000590086,5300857.714700000360608,9929681.891100000590086,5300601.714700000360608
10305,9929425.891100000590086,5300627.314699999988079,9929681.891100000590086,5300371.314699999988079
10306,9929425.891100000590086,5300396.914699999615550,9929681.891100000590086,5300140.914699999615550
10307,9929425.891100000590086,5300166.514699999243021,9929681.891100000590086,5299910.514699999243021
10308,9929425.891100000590086,5299936.114699999801815,9929681.891100000590086,5299680.114699999801815
10309,9929425.891100000590086,5299705.714700000360608,9929681.891100000590086,5299449.714700000360608
10310,9929425.891100000590086,5299475.314699999988079,9929681.891100000590086,5299219.314699999988079
10311,9929425.891100000590086,5299244.914699999615550,9929681.891100000590086,5298988.914699999615550
10312,9929425.891100000590086,5299014.514699999243021,9929681.891100000590086,5298758.514699999243021
10313,9929425.891100000590086,5298784.114699999801815,9929681.891100000590086,5298528.114699999801815
10314,9929425.891100000590086,5298553.714700000360608,9929681.891100000590086,5298297.714700000360608
10315,9929425.891100000590086,5298323.314699999988079,9929681.891100000590086,5298067.314699999988079
10316,9929425.891100000590086,5298092.914699999615550,9929681.891100000590086,5297836.914699999615550
10317,9929425.891100000590086,5297862.514699999243021,9929681.891100000590086,5297606.514699999243021
10318,9929425.891100000590086,5297632.114699999801815,9929681.891100000590086,5297376.114699999801815
10319,9929425.891100000590086,5297401.714700000360608,9929681.891100000590086,5297145.714700000360608
10320,9929425.891100000590086,5297171.314699999988079,9929681.891100000590086,5296915.314699999988079
10321,9929425.891100000590086,5296940.914699999615550,9929681.891100000590086,5296684.914699999615550
10322,9929425.891100000590086,5296710.514699999243021,9929681.891100000590086,5296454.514699999243021
10323,9929425.891100000590086,5296480.114699999801815,9929681.891100000590086,5296224.114699999801815
10324,9929425.891100000590086,5296249.714700000360608,9929681.891100000590086,5295993.714700000360608
10325,9929425.891100000590086,5296019.314699999988079,9929681.891100000590086,5295763.314699999988079
10326,9929425.891100000590086,5295788.914699999615550,9929681.891100000590086,5295532.914699999615550
10327,9929425.891100000590086,5295558.514699999243021,9929681.891100000590086,5295302.514699999243021
10328,9929425.891100000590086,5295328.114699999801815,9929681.891100000590086,5295072.114699999801815
10329,9929425.891100000590086,5295097.714700000360608,9929681.891100000590086,5294841.714700000360608
10330,9929425.891100000590086,5294867.314699999988079,9929681.891100000590086,5294611.314699999988079
10331,9929425.891100000590086,5294636.914699999615550,9929681.891100000590086,5294380.914699999615550
10332,9929425.891100000590086,5294406.514699999243021,9929681.891100000590086,5294150.514699999243021
10333,9929425.891100000590086,5294176.114699999801815,9929681.891100000590086,5293920.114699999801815
10334,9929425.891100000590086,5293945.714700000360608,9929681.891100000590086,5293689.714700000360608
10335,9929425.891100000590086,5293715.314699999988079,9929681.891100000590086,5293459.314699999988079
10336,9929425.891100000590086,5293484.914699999615550,9929681.891100000590086,5293228.914699999615550
10337,9929425.891100000590086,5293254.514699999243021,9929681.891100000590086,5292998.514699999243021
10338,9929425.891100000590086,5293024.114699999801815,9929681.891100000590086,5292768.114699999801815
10339,9929425.891100000590086,5292793.714700000360608,9929681.891100000590086,5292537.714700000360608
10340,9929425.891100000590086,5292563.314699999988079,9929681.891100000590086,5292307.314699999988079
10341,9929425.891100000590086,5292332.914699999615550,9929681.891100000590086,5292076.914699999615550
10342,9929425.891100000590086,5292102.514699999243021,9929681.891100000590086,5291846.514699999243021
10343,9929425.891100000590086,5291872.114699999801815,9929681.891100000590086,5291616.114699999801815
10344,9929425.891100000590086,5291641.714700000360608,9929681.891100000590086,5291385.714700000360608
10345,9929425.891100000590086,5291411.314699999988079,9929681.891100000590086,5291155.314699999988079
10346,9929425.891100000590086,5291180.914699999615550,9929681.891100000590086,5290924.914699999615550
10347,9929425.891100000590086,5290950.514699999243021,9929681.891100000590086,5290694.514699999243021
10348,9929425.891100000590086,5290720.114699999801815,9929681.891100000590086,5290464.114699999801815
10349,9929425.891100000590086,5290489.714700000360608,9929681.891100000590086,5290233.714700000360608
10350,9929425.891100000590086,5290259.314699999988079,9929681.891100000590086,5290003.314699999988079
10351,9929425.891100000590086,5290028.914699999615550,9929681.891100000590086,5289772.914699999615550
10352,9929425.891100000590086,5289798.514699999243021,9929681.891100000590086,5289542.514699999243021
10353,9929425.891100000590086,5289568.114699999801815,9929681.891100000590086,5289312.114699999801815
10354,9929425.891100000590086,5289337.714700000360608,9929681.891100000590086,5289081.714700000360608
10355,9929425.891100000590086,5289107.314699999988079,9929681.891100000590086,5288851.314699999988079
10356,9929425.891100000590086,5288876.914699999615550,9929681.891100000590086,5288620.914699999615550
10357,9929425.891100000590086,5288646.514699999243021,9929681.891100000590086,5288390.514699999243021
10358,9929425.891100000590086,5288416.114699999801815,9929681.891100000590086,5288160.114699999801815
10359,9929425.891100000590086,5288185.714700000360608,9929681.891100000590086,5287929.714700000360608
10360,9929425.891100000590086,5287955.314699999988079,9929681.891100000590086,5287699.314699999988079
10361,9929425.891100000590086,5287724.914699999615550,9929681.891100000590086,5287468.914699999615550
10362,9929425.891100000590086,5287494.514699999243021,9929681.891100000590086,5287238.514699999243021
10363,9929425.891100000590086,5287264.114699999801815,9929681.891100000590086,5287008.114699999801815
10364,9929425.891100000590086,5287033.714700000360608,9929681.891100000590086,5286777.714700000360608
10365,9929425.891100000590086,5286803.314699999988079,9929681.891100000590086,5286547.314699999988079
10366,9929425.891100000590086,5286572.914699999615550,9929681.891100000590086,5286316.914699999615550
10367,9929425.891100000590086,5286342.514699999243021,9929681.891100000590086,5286086.514699999243021
10368,9929425.891100000590086,5286112.114699999801815,9929681.891100000590086,5285856.114699999801815
10369,9929656.291100000962615,5310764.914699999615550,9929912.291100000962615,5310508.914699999615550
10370,9929656.291100000962615,5310534.514699999243021,9929912.291100000962615,5310278.514699999243021
10371,9929656.291100000962615,5310304.114699999801815,9929912.291100000962615,5310048.114699999801815
10372,9929656.291100000962615,5310073.714700000360608,9929912.291100000962615,5309817.714700000360608
10373,9929656.291100000962615,5309843.314699999988079,9929912.291100000962615,5309587.314699999988079
10374,9929656.291100000962615,5309612.914699999615550,9929912.291100000962615,5309356.914699999615550
10375,9929656.291100000962615,5309382.514699999243021,9929912.291100000962615,5309126.514699999243021
10376,9929656.291100000962615,5309152.114699999801815,9929912.291100000962615,5308896.114699999801815
10377,9929656.291100000962615,5308921.714700000360608,9929912.291100000962615,5308665.714700000360608
10378,9929656.291100000962615,5308691.314699999988079,9929912.291100000962615,5308435.314699999988079
10379,9929656.291100000962615,5308460.914699999615550,9929912.291100000962615,5308204.914699999615550
10380,9929656.291100000962615,5308230.514699999243021,9929912.291100000962615,5307974.514699999243021
10381,9929656.291100000962615,5308000.114699999801815,9929912.291100000962615,5307744.114699999801815
10382,9929656.291100000962615,5307769.714700000360608,9929912.291100000962615,5307513.714700000360608
10383,9929656.291100000962615,5307539.314699999988079,9929912.291100000962615,5307283.314699999988079
10384,9929656.291100000962615,5307308.914699999615550,9929912.291100000962615,5307052.914699999615550
10385,9929656.291100000962615,5307078.514699999243021,9929912.291100000962615,5306822.514699999243021
10386,9929656.291100000962615,5306848.114699999801815,9929912.291100000962615,5306592.114699999801815
10387,9929656.291100000962615,5306617.714700000360608,9929912.291100000962615,5306361.714700000360608
10388,9929656.291100000962615,5306387.314699999988079,9929912.291100000962615,5306131.314699999988079
10389,9929656.291100000962615,5306156.914699999615550,9929912.291100000962615,5305900.914699999615550
10390,9929656.291100000962615,5305926.514699999243021,9929912.291100000962615,5305670.514699999243021
